brand,category,ad_text,format,start_date,platform,url,primary_theme,theme_list,theme_count,ad_age_days,matched_page_name,page_id,ad_archive_id,raw_display_format,text_length,has_text,cta_text,link_caption,page_verification,page_likes,competitor_why,brand_query,image_count,video_count,expected_theme_slots
Carbamide Forte,Men's wellness,"Feeling low on energy, stressed, or just not at your best? Carbamide Forte brings you science-backed nutrition that helps you sleep better, feel stronger, and live healthier every single day.",carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger",https://www.facebook.com/ads/library/?id=1575443927022607,doctor authority,"['doctor authority', 'sleep / stress']",2,4,Mycf.in,101212141410039,1575443927022607,DPA,191,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,6,0,6
Carbamide Forte,Men's wellness,"Packed with nutrient-dense spirulina, this formula delivers plant protein, antioxidants, and essential micronutrients to support energy levels, immune function, and overall vitality. Convenient tablets make it easy to include superfood nutrition in your daily routine. Add it to your day and feel naturally energised.",video,2026-02-27,"Facebook, Instagram, Audience_Network, Messenger",https://www.facebook.com/ads/library/?id=1747030169990797,testosterone,['testosterone'],1,9,Mycf.in,101212141410039,1747030169990797,VIDEO,317,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,0,1,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-25,"Facebook, Instagram",https://www.facebook.com/ads/library/?id=899814289490292,other / unclassified,['other / unclassified'],1,11,Mycf.in,101212141410039,899814289490292,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,2,0,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-24,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1656640205523259,other / unclassified,['other / unclassified'],1,12,Mycf.in,101212141410039,1656640205523259,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,2,0,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-24,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1429242648064868,other / unclassified,['other / unclassified'],1,12,Mycf.in,101212141410039,1429242648064868,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,2,0,6
Carbamide Forte,Men's wellness,"Packed with nutrient-dense spirulina, this formula delivers plant protein, antioxidants, and essential micronutrients to support energy levels, immune function, and overall vitality. Convenient tablets make it easy to include superfood nutrition in your daily routine. Add it to your day and feel naturally energised.",video,2026-02-24,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1458097242623533,testosterone,['testosterone'],1,12,Mycf.in,101212141410039,1458097242623533,VIDEO,317,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,0,1,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-23,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1917353275537238,other / unclassified,['other / unclassified'],1,13,Mycf.in,101212141410039,1917353275537238,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,2,0,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-23,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=2147192985851998,other / unclassified,['other / unclassified'],1,13,Mycf.in,101212141410039,2147192985851998,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,3,0,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-23,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=774155038809544,other / unclassified,['other / unclassified'],1,13,Mycf.in,101212141410039,774155038809544,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,3,0,6
Carbamide Forte,Men's wellness,"A scientifically selected blend of 20 probiotic strains combined with FOS prebiotic fibre to support digestive health, reduce occasional bloating, and maintain gut balance. Designed for easy daily supplementation. Support your gut health with confidence.",video,2026-02-23,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=904656145859585,hormonal health,"['hormonal health', 'emotional storytelling']",2,13,Mycf.in,101212141410039,904656145859585,VIDEO,254,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,0,1,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-22,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=630723130133913,other / unclassified,['other / unclassified'],1,14,Mycf.in,101212141410039,630723130133913,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,2,0,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-20,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=2151758618694425,other / unclassified,['other / unclassified'],1,16,Mycf.in,101212141410039,2151758618694425,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,3,0,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-20,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=3434485456714325,other / unclassified,['other / unclassified'],1,16,Mycf.in,101212141410039,3434485456714325,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,3,0,6
Carbamide Forte,Men's wellness,"Formulated with 5 types of marine collagen peptides, Hyaluronic Acid, Vitamin C, and Biotin, this advanced blend supports skin elasticity, hair strength, and joint flexibility. Hydrolyzed for easy absorption and simple daily use. Add one scoop to your routine and experience complete beauty support from within.",video,2026-02-20,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1425802285905922,other / unclassified,['other / unclassified'],1,16,Mycf.in,101212141410039,1425802285905922,VIDEO,311,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,0,1,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-18,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=2450815932040064,other / unclassified,['other / unclassified'],1,18,Mycf.in,101212141410039,2450815932040064,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,2,0,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-16,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=25847518758223941,other / unclassified,['other / unclassified'],1,20,Mycf.in,101212141410039,25847518758223941,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,3,0,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-13,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=930895819470826,other / unclassified,['other / unclassified'],1,23,Mycf.in,101212141410039,930895819470826,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,2,0,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-13,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1953903161884297,other / unclassified,['other / unclassified'],1,23,Mycf.in,101212141410039,1953903161884297,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,3,0,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-12,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=1306796624844244,other / unclassified,['other / unclassified'],1,24,Mycf.in,101212141410039,1306796624844244,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,2,0,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-12,"Facebook, Instagram, Audience_Network, Threads",https://www.facebook.com/ads/library/?id=4299264606994225,other / unclassified,['other / unclassified'],1,24,Mycf.in,101212141410039,4299264606994225,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,2,0,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-12,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=2094117004670604,other / unclassified,['other / unclassified'],1,24,Mycf.in,101212141410039,2094117004670604,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,2,0,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-12,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=887104534032168,other / unclassified,['other / unclassified'],1,24,Mycf.in,101212141410039,887104534032168,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,3,0,6
Carbamide Forte,Men's wellness,"Support joint mobility and reduce signs of aging with Carbamide Forte Multi Collagen, powered by 5 types of collagen.",video,2026-02-12,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=2048773699349775,other / unclassified,['other / unclassified'],1,24,Mycf.in,101212141410039,2048773699349775,VIDEO,117,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,0,1,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-10,"Facebook, Instagram, Audience_Network, Messenger",https://www.facebook.com/ads/library/?id=1142415231182799,other / unclassified,['other / unclassified'],1,26,Mycf.in,101212141410039,1142415231182799,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,2,0,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-09,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=4403238346587967,other / unclassified,['other / unclassified'],1,27,Mycf.in,101212141410039,4403238346587967,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,2,0,6
Carbamide Forte,Men's wellness,"With a clinically proven 40:1 ratio, Carbamide Forte PCOS Support helps restore balance, support fertility, and reduce acne & unwanted hair.",video,2026-02-09,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1947931149462643,hormonal health,"['hormonal health', 'acne treatment', 'doctor authority', 'sleep / stress']",4,27,Mycf.in,101212141410039,1947931149462643,VIDEO,140,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,0,1,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-09,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=883138477960852,other / unclassified,['other / unclassified'],1,27,Mycf.in,101212141410039,883138477960852,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,2,0,6
Carbamide Forte,Men's wellness,"Support joint mobility and reduce signs of aging with Carbamide Forte Multi Collagen, powered by 5 types of collagen.",video,2026-02-09,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1486049806483140,other / unclassified,['other / unclassified'],1,27,Mycf.in,101212141410039,1486049806483140,VIDEO,117,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,0,1,6
Carbamide Forte,Men's wellness,Support your liver with Carbamide Forte Liver Detox Milk Thistle + 20 nutrients for digestion and energy.,video,2026-02-09,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1690753602334536,other / unclassified,['other / unclassified'],1,27,Mycf.in,101212141410039,1690753602334536,VIDEO,105,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,0,1,6
Carbamide Forte,Men's wellness,{{product.brand}},carousel,2026-02-09,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1419677966404164,other / unclassified,['other / unclassified'],1,27,Mycf.in,101212141410039,1419677966404164,DCO,17,yes,Shop now,,NOT_VERIFIED,1291,Competes in supplements and daily health positioning with strong performance-marketing style creative.,Carbamide Forte,3,0,6
Chicco India,Baby care,Say hello to happy brushing with Chicco. Exciting fruity flavors that kids will love.,video,2026-02-28,Instagram,https://www.facebook.com/ads/library/?id=1479427230451278,other / unclassified,['other / unclassified'],1,8,Chicco,144468582246725,1479427230451278,VIDEO,85,yes,Shop now,,BLUE_VERIFIED,2401630,"Premium baby-care and parenting brand competing on trust, product safety, and baby routine categories.",Chicco India,0,1,5
Chicco India,Baby care,"Gentle hair wash that makes all the difference💮 Our Baby Moments Shampoo gently cleanses baby’s hair while helping keep the scalp nourished👶 With nourishing natural ingredients and a no-tears formula, it’s designed for baby’s everyday bath routine, right from birth. Soft care for little moments✨ #LiveitLoveit #Chicco",video,2026-02-27,Instagram,https://www.facebook.com/ads/library/?id=1623455895358325,parenting pain point,['parenting pain point'],1,9,Chicco,144468582246725,1623455895358325,VIDEO,318,yes,,,BLUE_VERIFIED,2401630,"Premium baby-care and parenting brand competing on trust, product safety, and baby routine categories.",Chicco India,0,1,5
Chicco India,Baby care,{{product.brand}},carousel,2026-02-26,Instagram,https://www.facebook.com/ads/library/?id=2156729885082210,other / unclassified,['other / unclassified'],1,10,Chicco,144468582246725,2156729885082210,DCO,17,yes,Shop now,,BLUE_VERIFIED,2401630,"Premium baby-care and parenting brand competing on trust, product safety, and baby routine categories.",Chicco India,2,0,5
Chicco India,Baby care,{{product.brand}},carousel,2026-02-26,Instagram,https://www.facebook.com/ads/library/?id=954079537290835,other / unclassified,['other / unclassified'],1,10,Chicco,144468582246725,954079537290835,DCO,17,yes,Shop now,,BLUE_VERIFIED,2401630,"Premium baby-care and parenting brand competing on trust, product safety, and baby routine categories.",Chicco India,2,0,5
Chicco India,Baby care,{{product.brand}},carousel,2026-02-26,Instagram,https://www.facebook.com/ads/library/?id=1971812803719710,other / unclassified,['other / unclassified'],1,10,Chicco,144468582246725,1971812803719710,DCO,17,yes,Shop now,,BLUE_VERIFIED,2401630,"Premium baby-care and parenting brand competing on trust, product safety, and baby routine categories.",Chicco India,2,0,5
Chicco India,Baby care,{{product.brand}},carousel,2026-02-26,Instagram,https://www.facebook.com/ads/library/?id=1284773266877242,other / unclassified,['other / unclassified'],1,10,Chicco,144468582246725,1284773266877242,DCO,17,yes,Shop now,,BLUE_VERIFIED,2401630,"Premium baby-care and parenting brand competing on trust, product safety, and baby routine categories.",Chicco India,2,0,5
Chicco India,Baby care,{{product.brand}},carousel,2026-02-26,Facebook,https://www.facebook.com/ads/library/?id=25780858884904240,other / unclassified,['other / unclassified'],1,10,Chicco,144468582246725,25780858884904240,DCO,17,yes,Shop now,,BLUE_VERIFIED,2401630,"Premium baby-care and parenting brand competing on trust, product safety, and baby routine categories.",Chicco India,3,0,5
Chicco India,Baby care,{{product.brand}},carousel,2026-02-26,Instagram,https://www.facebook.com/ads/library/?id=2272653563221430,other / unclassified,['other / unclassified'],1,10,Chicco,144468582246725,2272653563221430,DCO,17,yes,Shop now,,BLUE_VERIFIED,2401630,"Premium baby-care and parenting brand competing on trust, product safety, and baby routine categories.",Chicco India,2,0,5
Chicco India,Baby care,{{product.brand}},carousel,2026-02-26,Facebook,https://www.facebook.com/ads/library/?id=1446677446898619,other / unclassified,['other / unclassified'],1,10,Chicco,144468582246725,1446677446898619,DCO,17,yes,Shop now,,BLUE_VERIFIED,2401630,"Premium baby-care and parenting brand competing on trust, product safety, and baby routine categories.",Chicco India,4,0,5
